frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
27,0,1,0.98,1,0.201024,0.259352,-0.94463,0.02796,0.303484,-0.952426,0.12,0.288,0.312,0,0,-29.3,27.9,272.9,0.125,-0.072,-0.049,0,0,0,0,1.63,1.49,1.6,1.49,1.9,1.8,0,1.6,0,0.38,0.26,0.65,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000138589,0.057171408,6.85E-05,7.04E-05,0.938941002,0.002116616,0.000365296,0.001128173,0.950444162,-0.072034955,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
28,0,1.038,0.98,1,0.188992,0.252716,-0.948903,0.012981,0.29939,-0.954043,0.106,0.282,0.301264004,-0.034932135,0,-29.2,28,272.5,0.125,-0.073,-0.049,0,0,0,0,1.62,1.48,1.56,1.48,1.86,1.77,0,1.58,0,0.38,0.33,0.67,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000137452,0.067369461,5.68E-05,6.54E-05,0.928828955,0.002151162,0.000347364,0.001043402,0.947961748,-0.074516848,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
29,0,1.077,0.98,1,0.184562,0.256454,-0.948772,0.026291,0.289405,-0.956846,0.11,0.279,0.299901651,-0.004959324,10.84889525,-29,28.1,272.7,0.119,-0.071,-0.05,0,0,0,0,1.59,1.43,1.59,1.43,1.86,1.82,0,1.5,0,0.38,0.33,0.61,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000151292,0.064257428,8.22E-05,6.83E-05,0.93187952,0.002163101,0.000387073,0.001010953,0.95961988,-0.085772857,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
30,0,1.115,0.98,1,0.191692,0.254976,-0.947756,0.023145,0.287768,-0.95742,0.112,0.278,0.299713196,0.407298696,-9.787117806,-28.9,28.1,272.4,0.122,-0.07,-0.051,0,0,0,0,1.59,1.39,1.65,1.47,1.85,1.74,0,1.44,0,0.34,0.33,0.55,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000141109,0.060559805,8.28E-05,6.25E-05,0.935614169,0.002174104,0.000374916,0.000990614,0.965656579,-0.091066942,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
31,0,1.154,0.98,1,0.182918,0.271645,-0.944855,0.008511,0.311882,-0.950083,0.101,0.299,0.315597845,0.025601101,12.18431181,-28.4,28.1,272.6,0.123,-0.067,-0.05,0,0,0,0,1.63,1.33,1.69,1.53,1.87,1.62,0,1.46,0,0.33,0.39,0.6,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000122443,0.054406866,0.000105863,6.02E-05,0.942055643,0.002075384,0.000405049,0.000768535,0.959249735,-0.093937427,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
32,0,1.192,0.98,1,0.187552,0.277727,-0.942174,0.010983,0.306986,-0.951651,0.104,0.299,0.316570687,0.48860495,-11.72557008,-28.2,28.1,272.7,0.128,-0.064,-0.051,0,0,0,0,1.66,1.39,1.7,1.52,1.84,1.54,0,1.54,0,0.38,0.41,0.61,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000158954,0.05202299,0.000111956,9.45E-05,0.943620503,0.002459221,0.000584879,0.000947016,0.93626368,-0.086078376,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
33,0,1.231,0.98,1,0.185021,0.301039,-0.935491,-0.000421,0.324939,-0.945735,0.098,0.321,0.33562628,0.031307717,-8.522991948,-27.8,27.9,272.5,0.133,-0.065,-0.051,0,0,0,0,1.69,1.35,1.67,1.49,1.83,1.54,0,1.54,0,0.42,0.4,0.66,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.00013689,0.05359827,0.000104815,8.10E-05,0.942473531,0.002210354,0.000468293,0.000926819,0.939068794,-0.090099499,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
34,0,1.269,0.98,1,0.188201,0.288656,-0.938754,0.022299,0.33137,-0.943237,0.111,0.318,0.336815973,-0.292565977,7.751419313,-27.5,27.3,272.2,0.131,-0.066,-0.05,0,0,0,0,1.66,1.21,1.67,1.43,1.79,1.56,0,1.5,0,0.45,0.44,0.64,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000154521,0.049764942,9.97E-05,9.33E-05,0.946259558,0.002129003,0.000470634,0.001028295,0.943765759,-0.062692344,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
35,0,1.308,0.98,1,0.179775,0.278356,-0.943503,0.020223,0.32348,-0.946019,0.105,0.308,0.3254059,0.009739376,3.601725615,-27.5,27.2,272.1,0.133,-0.067,-0.049,0,0,0,0,1.68,1.08,1.64,1.5,1.83,1.58,0,1.47,0,0.45,0.47,0.67,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.000146497,0.056885153,0.000109128,8.16E-05,0.939309001,0.002030859,0.000464116,0.00097367,0.947521985,-0.062160138,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
36,0,1.346,0.98,1,0.195751,0.284142,-0.938587,0.010186,0.313629,-0.949491,0.109,0.307,0.325775997,0.146604949,18.8304008,-27.5,26.8,271.9,0.131,-0.068,-0.048,0,0,0,0,1.7,1.08,1.64,1.48,1.86,1.64,0,1.47,0,0.44,0.46,0.73,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,Happiness,0.00010243,0.049425561,9.10E-05,6.51E-05,0.94745636,0.001717102,0.000465376,0.000676914,0.937728226,-0.073756874,0,1,7,0,0,108.279,89,24,0.00699904,-0.017807537,0,266.317749,-0.000192,-0.099999666,1.924999666,1.03E-05,0,0,0,0
