frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,gaze_amp,gaze_vel,gaze_acc,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Valence,Arousal,Distraction,Time,Drive,Stimulus,Failure,Palm_EDA,Heart_Rate,Breathing_Rate,Perinasal_Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane_Position,Distance,Gaze_X_Pos,Gaze_Y_Pos,Lft_Pupil_Diameter,Rt_Pupil_Diameter
29,0,1,0.98,1,0.054239,0.233559,-0.970829,-0.158886,0.306378,-0.938556,-0.055,0.276,0.281426722,0,0,-50.2,54.8,259.5,0.026,0.166,-0.032,0,0,0,0,1.71,0,0.35,1.88,1.77,2.15,0.87,0.06,0.08,0.6,0.89,1.35,1.36,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.018812967,0.063436493,0.029893748,0.003627909,0.763084114,0.023919435,0.094956324,0.002269027,0.504354656,-0.158920512,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
30,0,1.036,0.98,1,0.058097,0.249003,-0.966759,-0.167934,0.310268,-0.935699,-0.058,0.286,0.291821863,0.415074576,0,-52.4,55.1,258.7,0.054,0.186,-0.046,0,0,0,0,1.54,0,0.33,1.8,1.69,1.83,1.07,0.06,0.08,0.92,1.01,1.46,1.57,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.019381486,0.067998677,0.028768135,0.003458279,0.767650187,0.022661822,0.087964028,0.002117375,0.5214625,-0.150699064,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
31,0,1.071,0.98,1,0.059456,0.263503,-0.962824,-0.168,0.324229,-0.930941,-0.057,0.301,0.306349474,0.315760595,-6.300342299,-55.9,55.8,258.5,0.08,0.197,-0.06,0,0,0,0,1.36,0,0.16,1.7,1.63,1.61,1.3,0.03,0.02,1.25,1.2,1.46,1.59,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.030121906,0.064833365,0.0452675,0.005033139,0.690540016,0.031058664,0.130499259,0.002646176,0.374404967,-0.155085549,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
32,0,1.107,0.98,1,0.063062,0.275074,-0.959353,-0.175814,0.33292,-0.92642,-0.06,0.312,0.317716855,0.088948273,-0.319809707,-58.9,56.1,257.5,0.095,0.198,-0.07,0,0,0,0,1.3,0,0.12,1.64,1.56,1.55,1.49,0.05,0.06,1.36,1.22,1.53,1.51,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,Happiness,0.035091519,0.065511405,0.042550705,0.004342124,0.676891685,0.031237913,0.142131716,0.00224293,0.323934942,-0.140171707,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
33,0,1.143,0.98,1,0.075482,0.282914,-0.956171,-0.170317,0.334006,-0.927056,-0.05,0.317,0.320918993,0.077435123,0.464001909,-62,56.6,257.5,0.112,0.199,-0.08,0,0,0,0,1.29,0,0.06,1.57,1.54,1.52,1.62,0.12,0.06,1.49,1.19,1.64,1.38,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,Happiness,0.048920792,0.078332089,0.048212312,0.005269533,0.618134737,0.032575075,0.166233316,0.002322147,0.283741653,-0.120669857,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
34,0,1.179,0.98,1,0.079639,0.289823,-0.953761,-0.183673,0.33034,-0.925818,-0.055,0.319,0.323706657,0.094139192,-4.791537631,-64.9,57,257.7,0.119,0.197,-0.084,0,0,0,0,1.32,0,0.05,1.55,1.54,1.51,1.59,0.23,0.1,1.61,1.14,1.65,1.41,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,Happiness,0.042919461,0.075360417,0.04132954,0.004242321,0.667832315,0.034756534,0.131126583,0.002432849,0.323554784,-0.107734129,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
35,0,1.214,0.98,1,0.075863,0.290461,-0.953875,-0.172629,0.337575,-0.925334,-0.051,0.323,0.327001529,-0.073564625,1.303719055,-67.3,57.1,257.3,0.116,0.193,-0.088,0,0,0,0,1.36,0,0.13,1.53,1.52,1.37,1.49,0.41,0.11,1.7,1.1,1.59,1.34,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,Happiness,0.028480679,0.06565091,0.02356972,0.00318775,0.739721894,0.027754148,0.109663062,0.001971881,0.399369299,-0.114762679,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
36,0,1.25,0.98,1,0.087224,0.292983,-0.952131,-0.16107,0.333847,-0.928764,-0.039,0.322,0.324353203,-0.026630739,-11.46522756,-71.2,57.1,256.9,0.12,0.192,-0.094,0,0,0,0,1.38,0,0.17,1.62,1.55,1.29,1.4,0.6,0.16,1.74,1.07,1.52,1.16,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,Happiness,0.033284627,0.078389809,0.022096304,0.002657207,0.72739917,0.030714836,0.103427388,0.002030653,0.40464586,-0.091047943,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
37,0,1.286,0.98,1,0.099245,0.2937,-0.950732,-0.156132,0.333533,-0.92972,-0.03,0.322,0.323394496,-0.439378931,11.32798937,-72.9,57.1,257.2,0.116,0.182,-0.094,0,0,0,0,1.42,0,0.21,1.7,1.56,1.21,1.38,0.7,0.17,1.73,1.13,1.54,1.05,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,Happiness,0.028207654,0.05688804,0.021082411,0.003330037,0.748254716,0.025683017,0.114533558,0.002020528,0.419822097,-0.094567969,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
38,0,1.321,0.98,1,0.119765,0.283178,-0.95156,-0.167142,0.31524,-0.934177,-0.025,0.307,0.308016233,-0.042899303,-1.696166294,-74.3,57.3,258,0.125,0.182,-0.094,0,0,0,0,1.44,0,0.19,1.74,1.62,1.21,1.4,0.67,0.17,1.72,1.15,1.58,0.91,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.044100273,0.053602185,0.027042115,0.004811904,0.615096092,0.038314011,0.214568496,0.002464941,0.266819209,-0.128059521,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
39,0,1.357,0.98,1,0.116504,0.285458,-0.951284,-0.148895,0.311533,-0.938498,-0.017,0.306,0.306471858,-0.10396129,3.280003956,-75,57.4,259.1,0.124,0.176,-0.093,0,0,0,0,1.51,0,0.18,1.78,1.66,1.24,1.39,0.66,0.24,1.74,1.1,1.57,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.030348819,0.038668554,0.023867635,0.005625804,0.686630487,0.025876824,0.186860621,0.002121225,0.304916829,-0.117022052,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
40,0,1.393,0.98,1,0.113261,0.282781,-0.952474,-0.152555,0.3063,-0.939631,-0.021,0.302,0.302729252,0.014118852,0.318653979,-75.5,57.6,260,0.124,0.179,-0.091,0,0,0,0,1.53,0,0.15,1.75,1.68,1.31,1.43,0.64,0.3,1.72,1,1.43,1.15,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.027700523,0.037951685,0.021249015,0.005215116,0.706646621,0.024653878,0.174409389,0.002173724,0.324456662,-0.116953075,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
41,0,1.429,0.98,1,0.120738,0.289177,-0.949631,-0.143972,0.301773,-0.942446,-0.012,0.303,0.303237531,0.025590396,-4.757344554,-75.2,57.2,259.8,0.123,0.172,-0.091,0,0,0,0,1.53,0,0.12,1.77,1.68,1.36,1.48,0.58,0.33,1.67,0.97,1.31,1.33,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.033195995,0.041765295,0.023464279,0.00448729,0.696981668,0.026702657,0.17139414,0.002008663,0.300869703,-0.114422247,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
42,0,1.464,0.98,1,0.130487,0.281155,-0.95075,-0.147856,0.311079,-0.938812,-0.009,0.304,0.304133195,-0.140916664,2.336386122,-74.6,56.6,260.1,0.109,0.161,-0.09,0,0,0,0,1.52,0,0.07,1.74,1.74,1.5,1.54,0.42,0.27,1.56,0.94,1.14,1.48,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.039473239,0.039817106,0.019938955,0.004951436,0.696965039,0.030750375,0.165703848,0.002399922,0.30906257,-0.085417941,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
43,0,1.5,0.98,1,0.149289,0.283735,-0.94721,-0.160198,0.297662,-0.941134,-0.006,0.299,0.299060195,-0.056806763,-4.617180648,-72.7,55.4,260.5,0.089,0.142,-0.084,0,0,0,0,1.56,0,0.03,1.76,1.84,1.59,1.54,0.32,0.21,1.46,0.93,1.04,1.42,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.03780045,0.047156733,0.019011853,0.00624909,0.678004384,0.025494538,0.182864442,0.003418427,0.370972425,-0.091999814,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
44,0,1.536,0.98,1,0.153078,0.279743,-0.947793,-0.146757,0.298236,-0.943142,0.003,0.297,0.297015151,-0.223025267,14.95738753,-71.3,54.8,260.3,0.08,0.137,-0.085,0,0,0,0,1.57,0,0.02,1.73,1.91,1.75,1.53,0.24,0.33,1.34,0.95,0.93,1.55,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.029355327,0.051698543,0.016664412,0.004468386,0.711518347,0.023702275,0.159958676,0.00263407,0.421710134,-0.121208861,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
45,0,1.571,0.98,1,0.16939,0.259528,-0.950764,-0.148623,0.303643,-0.941123,0.011,0.289,0.289209267,0.300483297,13.22937109,-68.2,54.3,260.5,0.066,0.118,-0.082,0,0,0,0,1.57,0,0.01,1.66,1.89,1.8,1.46,0.23,0.42,1.29,1.01,0.99,1.51,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.009879291,0.050497457,0.006744449,0.002855743,0.850524127,0.013468531,0.063672595,0.002357875,0.661369443,-0.119504392,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
46,0,1.607,0.98,1,0.146118,0.254172,-0.956058,-0.138459,0.330042,-0.933757,0.004,0.3,0.300026665,0.776740656,8.060723184,-67.7,54.1,259.8,0.059,0.115,-0.081,0,0,0,0,1.54,0,0,1.55,1.81,1.91,1.44,0.17,0.56,1.28,1.1,0.96,1.58,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.01013094,0.054345954,0.008966323,0.002968487,0.853022516,0.014258393,0.053335097,0.00297228,0.653610587,-0.112814546,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
47,0,1.643,0.98,1,0.235167,0.287842,-0.928355,-0.140675,0.336172,-0.931235,0.051,0.324,0.327989329,1.066926691,-31.8874601,-65.7,53.8,259,0.038,0.101,-0.078,0,0,0,0,1.43,0,0,1.44,1.72,1.95,1.44,0.14,0.62,1.37,1.21,0.84,1.3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,Happiness,0.01690115,0.051275745,0.011402736,0.006840454,0.755672812,0.023259295,0.131177828,0.003470019,0.522391617,-0.152058423,0,1,7,0,0,84.3185,69,8.4,0.00748069,-0.017807727,0,264.8529053,-0.056180389,-0.100002527,1.925002527,8.40E-06,0,0,0,0
